is_fraud,amount,hour,transaction_type,account_age,location_mismatch,previous_fraud_flag
0,29.95,5,payment,385,0,0
1,24.53,21,purchase,1028,0,0
0,13.71,5,transfer,1731,0,0
0,23.29,23,purchase,1138,0,0
0,5.89,7,payment,1239,0,0
0,177.21,16,cash_withdrawal,1360,1,0
0,42.66,9,payment,877,0,0
0,6.84,23,payment,653,0,0
1,21.76,4,payment,1191,0,0
0,39.6,18,cash_withdrawal,287,0,0
0,38.06,10,cash_withdrawal,1519,0,0
0,1.81,9,transfer,384,0,0
0,150.63,2,cash_withdrawal,1018,0,0
0,16.11,21,transfer,847,0,0
0,0.82,23,cash_withdrawal,517,0,0
0,3.98,9,transfer,127,0,0
1,43.4,1,payment,1457,0,0
0,7.41,8,cash_withdrawal,1110,0,0
0,2.13,4,purchase,1622,0,0
0,23.87,20,purchase,1560,0,0
0,48.74,16,transfer,1069,0,0
0,5.93,5,cash_withdrawal,623,0,0
0,18.79,10,cash_withdrawal,290,0,0
0,27.04,4,purchase,697,0,0
0,8.69,6,cash_withdrawal,1259,0,0
0,35.27,6,cash_withdrawal,157,0,0
0,4.45,3,transfer,406,0,0
1,2.38,20,payment,1697,0,0
0,36.68,9,purchase,1529,0,0
0,14.24,23,payment,1736,0,0
0,5.01,17,cash_withdrawal,1146,0,0
0,27.57,0,cash_withdrawal,1248,0,0
0,123.34,13,transfer,877,0,0
0,64.4,5,payment,1047,0,0
0,84.54,10,payment,197,0,0
0,102.75,13,transfer,479,0,0
0,179.91,19,payment,285,0,0
0,72.04,2,transfer,1542,0,1
0,46.88,15,transfer,308,0,0
0,22.74,15,cash_withdrawal,345,0,0
0,10.02,6,cash_withdrawal,1625,0,0
0,58.02,7,cash_withdrawal,1021,0,0
0,264.42,3,transfer,991,0,0
0,31.5,11,cash_withdrawal,398,0,0
0,64.31,11,purchase,785,0,0
0,34.17,9,purchase,1488,0,0
0,28.28,11,cash_withdrawal,796,0,0
1,26.41,10,transfer,1801,0,0
0,35.12,10,purchase,1139,0,0
0,22.86,14,cash_withdrawal,636,0,0
0,69.07,5,purchase,450,0,0
0,103.68,10,purchase,772,0,0
1,107.23,1,purchase,1428,0,0
0,12.92,23,payment,681,0,0
0,113.12,21,purchase,548,1,0
0,20.89,8,cash_withdrawal,229,0,0
0,18.5,10,purchase,1670,0,0
0,64.87,15,cash_withdrawal,244,0,0
0,18.17,12,purchase,65,0,0
1,2.72,12,purchase,1261,0,0
0,23.39,21,payment,946,0,0
0,63.91,21,purchase,1027,0,0
0,19.8,17,cash_withdrawal,1524,0,0
0,49.65,20,payment,1061,0,0
0,53.96,0,payment,1645,0,0
0,66.16,19,purchase,1002,0,0
0,113.71,9,purchase,1274,0,0
0,28.33,18,transfer,3,0,0
0,9.1,16,purchase,1259,0,0
0,19.2,0,transfer,1441,0,0
0,28.3,0,cash_withdrawal,955,0,0
0,62.57,16,purchase,1275,0,0
0,0.66,14,purchase,143,0,0
0,18.97,1,transfer,1784,0,0
0,75.67,10,transfer,1080,0,0
1,55.56,20,payment,61,0,0
0,65.79,1,payment,68,0,0
0,83.52,19,purchase,79,0,0
0,76.45,8,cash_withdrawal,1351,0,0
0,57.31,18,payment,367,0,0
0,28.96,1,payment,1732,0,0
0,205.52,15,payment,958,0,0
0,42.09,19,transfer,1731,0,0
0,11.33,8,purchase,1559,0,0
0,17.32,19,transfer,526,0,0
0,59.14,20,cash_withdrawal,390,0,0
0,129.34,3,transfer,1313,0,1
0,9.84,23,purchase,521,0,0
0,4.3,12,transfer,1676,0,0
0,106.66,14,cash_withdrawal,1778,0,0
0,123.42,19,purchase,253,0,0
0,16.17,1,purchase,1763,0,0
0,23.68,19,purchase,1119,0,0
0,53.97,17,purchase,1715,0,0
0,20.02,23,cash_withdrawal,3,0,0
0,104.84,8,purchase,696,0,0
0,5.69,19,cash_withdrawal,46,0,0
0,1.94,0,cash_withdrawal,653,0,0
1,11.69,2,transfer,525,0,0
0,16.85,22,transfer,1722,0,0
0,5.99,16,purchase,1506,0,0
0,3.4,10,payment,1621,0,0
0,70.45,23,payment,418,0,0
0,8.97,7,purchase,1002,0,0
0,122.63,20,cash_withdrawal,1067,0,0
0,22.94,11,transfer,896,0,0
0,55.53,10,purchase,1692,0,0
0,12.77,12,purchase,696,0,0
0,13.74,14,cash_withdrawal,559,0,0
0,42.75,19,transfer,931,0,0
0,41.12,16,payment,1230,0,0
0,73.21,11,payment,1746,0,0
0,70.9,18,purchase,1299,0,0
0,55.54,19,purchase,595,0,0
0,29.81,10,purchase,1121,0,0
0,110.66,9,purchase,1203,0,0
0,48.72,16,purchase,867,0,0
0,231.26,21,payment,1172,0,0
0,85.57,12,purchase,1821,0,0
0,2.27,15,transfer,384,0,0
0,19.33,19,cash_withdrawal,1096,0,0
0,42.42,19,payment,217,0,0
0,63.91,16,cash_withdrawal,1745,0,0
0,39.96,4,cash_withdrawal,833,0,0
0,77.12,8,purchase,806,0,0
0,16.61,21,cash_withdrawal,1457,0,0
0,10.16,23,transfer,1660,0,0
0,2.77,3,purchase,1525,0,0
0,42.59,8,payment,1692,0,0
0,58.33,15,transfer,1057,0,0
0,19.74,6,payment,781,0,0
0,47.54,13,purchase,216,0,0
0,2.68,13,purchase,101,0,0
0,5.23,6,payment,470,0,0
0,60.49,23,cash_withdrawal,180,0,0
0,22.95,15,payment,639,0,0
0,55.64,17,transfer,1357,0,0
0,89.11,5,cash_withdrawal,1512,0,0
0,95.74,6,purchase,1484,0,0
0,9.45,18,transfer,377,0,0
0,33.3,7,transfer,681,0,0
0,66.2,0,purchase,817,0,0
0,74.36,16,cash_withdrawal,1159,0,0
0,76.78,18,purchase,1629,0,0
0,12.95,21,transfer,1757,0,0
0,10.69,6,transfer,1434,0,0
0,44.58,17,transfer,1179,0,0
0,67.56,5,purchase,280,0,0
0,19.22,20,payment,1503,0,0
0,5.53,5,transfer,1223,0,0
0,63.07,0,transfer,849,0,0
0,17.81,9,cash_withdrawal,753,0,0
0,9.1,22,payment,1441,0,0
0,7.99,7,cash_withdrawal,1122,0,0
0,18.91,6,transfer,250,0,0
0,44.91,8,payment,914,0,0
0,22.19,0,cash_withdrawal,1129,0,0
0,1.04,10,purchase,773,0,0
0,5.1,2,cash_withdrawal,641,0,0
0,17.16,17,payment,327,0,0
0,53.9,5,cash_withdrawal,890,0,0
0,5.19,10,payment,1506,0,0
0,41.12,4,payment,771,0,0
0,6.39,19,cash_withdrawal,377,0,0
0,11.89,3,cash_withdrawal,1676,0,0
0,9.45,7,purchase,1039,0,0
1,3.48,9,cash_withdrawal,696,0,0
0,55.64,2,payment,481,0,0
0,31.13,12,transfer,1040,0,0
0,88.91,16,cash_withdrawal,1757,0,0
0,5.21,4,cash_withdrawal,575,0,0
0,7.82,7,payment,1777,0,0
1,18.3,18,transfer,485,0,0
0,72.59,17,purchase,1303,0,0
0,18.25,0,transfer,1357,0,0
0,26.25,3,payment,940,0,0
0,17.95,17,payment,257,0,0
0,4.18,13,payment,1209,0,0
0,140.2,23,payment,1612,0,0
0,39.76,10,transfer,27,0,0
0,77.52,8,transfer,1049,0,0
0,53.7,12,transfer,1086,0,0
0,36.1,16,cash_withdrawal,1682,1,0
0,4.7,14,payment,233,0,0
0,51.46,1,cash_withdrawal,1488,0,0
0,8.44,5,cash_withdrawal,349,0,0
0,26.75,6,cash_withdrawal,1310,0,0
0,49.59,1,purchase,414,0,0
0,76.22,23,cash_withdrawal,1620,0,0
0,57.77,12,payment,1711,0,0
0,55.67,9,cash_withdrawal,406,0,0
0,8.07,15,payment,1405,0,0
0,21.24,8,purchase,1194,0,0
0,2.19,7,transfer,1314,0,0
0,63.55,14,payment,959,0,0
0,152.44,21,cash_withdrawal,516,0,0
1,15.33,6,payment,1010,0,0
0,4.59,21,cash_withdrawal,287,0,0
0,32.27,22,transfer,307,0,0
0,97.14,18,payment,562,0,0
0,40.15,3,cash_withdrawal,782,0,0
0,2.4,8,payment,1032,0,1
0,183.01,18,transfer,357,0,0
0,88.2,1,transfer,581,0,0
0,7.05,6,transfer,139,0,0
1,127.42,21,payment,1535,0,0
0,29.95,18,payment,1272,0,0
0,23.25,5,cash_withdrawal,1565,0,0
0,30.91,14,transfer,1207,0,0
0,89.96,6,cash_withdrawal,1749,0,0
0,53.86,5,payment,423,0,0
0,3.05,0,purchase,397,0,0
0,158.04,13,transfer,832,0,0
0,8.0,0,cash_withdrawal,305,0,0
0,68.44,5,transfer,1043,0,0
0,50.55,17,cash_withdrawal,1407,0,0
0,10.38,16,cash_withdrawal,226,0,0
0,9.36,1,purchase,1254,0,0
0,102.14,7,payment,851,0,0
0,27.21,20,transfer,1632,0,0
0,53.15,22,payment,495,0,0
0,35.07,22,cash_withdrawal,1508,0,0
0,64.98,1,payment,627,0,0
0,32.62,15,purchase,1383,0,0
0,16.94,3,payment,1716,0,0
0,22.58,1,cash_withdrawal,1397,0,0
0,97.98,22,cash_withdrawal,1102,0,0
0,31.56,4,purchase,327,0,0
0,12.0,16,transfer,1300,0,0
0,136.37,1,purchase,1376,0,0
0,79.63,21,transfer,1206,0,0
0,2.86,13,cash_withdrawal,505,0,0
0,342.61,19,payment,607,0,0
0,59.36,6,cash_withdrawal,1622,0,0
0,8.73,14,purchase,1413,0,0
0,13.54,17,purchase,607,0,0
0,58.96,12,payment,1359,0,0
0,75.65,11,purchase,1004,0,0
0,13.66,1,cash_withdrawal,1470,0,0
0,14.85,11,payment,509,0,0
0,18.34,5,transfer,657,0,1
0,45.57,23,purchase,1272,0,0
0,9.43,0,transfer,1717,0,0
0,5.5,20,payment,1317,0,0
0,56.79,0,purchase,531,0,0
0,75.5,14,payment,1162,0,0
0,34.75,15,purchase,1580,0,0
0,22.61,21,purchase,1762,0,0
0,28.29,6,purchase,1369,0,0
0,24.58,21,payment,37,0,0
0,160.92,13,payment,314,0,0
0,73.07,18,cash_withdrawal,220,0,0
0,11.67,23,cash_withdrawal,640,0,0
0,24.24,18,payment,1167,0,0
0,39.26,22,payment,1428,0,0
0,47.46,12,purchase,1719,0,0
0,31.57,20,cash_withdrawal,404,0,0
0,83.07,11,cash_withdrawal,1579,0,0
0,72.97,0,payment,479,0,0
1,35.18,11,cash_withdrawal,722,0,0
0,96.35,3,payment,937,0,0
0,69.53,14,cash_withdrawal,1584,0,0
0,75.39,15,transfer,824,0,0
0,156.64,14,transfer,220,0,0
0,15.49,7,cash_withdrawal,367,0,0
0,15.57,18,payment,1220,0,0
0,109.89,14,transfer,984,0,0
0,73.97,17,purchase,684,0,0
0,130.55,10,payment,1773,0,0
0,3.26,8,transfer,969,0,0
0,49.41,0,purchase,1711,0,0
0,7.81,8,transfer,1056,0,0
0,35.05,22,transfer,1019,0,0
0,8.47,11,purchase,1760,0,0
0,6.85,1,purchase,1078,0,0
0,0.61,10,cash_withdrawal,423,0,0
0,49.74,20,transfer,1722,0,0
0,22.24,13,purchase,1004,0,0
0,5.56,1,cash_withdrawal,234,0,0
0,19.49,14,purchase,829,0,0
0,9.25,20,cash_withdrawal,743,0,0
0,142.1,22,cash_withdrawal,1134,0,0
0,19.28,20,purchase,987,0,0
0,20.32,17,purchase,879,0,0
0,91.58,13,transfer,1124,0,0
0,52.17,20,transfer,1736,0,0
0,61.92,11,cash_withdrawal,1235,0,0
0,50.53,9,purchase,733,0,0
0,146.12,13,transfer,1427,0,0
0,11.6,21,cash_withdrawal,1174,0,0
0,225.67,14,transfer,675,0,0
0,88.88,4,cash_withdrawal,1418,0,0
0,44.45,1,transfer,655,0,0
0,54.29,21,purchase,258,0,0
0,52.32,5,payment,1269,0,0
0,3.01,11,payment,1002,0,0
0,12.3,1,cash_withdrawal,1174,0,0
0,162.82,3,payment,624,0,0
0,38.22,6,payment,99,0,0
0,23.77,15,cash_withdrawal,1127,0,0
0,71.78,0,payment,1747,0,0
1,37.17,0,transfer,12,0,0
0,0.66,13,transfer,1250,0,0
0,66.64,10,transfer,813,0,0
0,65.88,11,purchase,1466,0,0
0,9.03,10,transfer,1172,0,0
0,156.93,5,payment,179,0,0
1,12.67,22,payment,1031,0,0
0,30.6,11,transfer,152,0,0
0,6.09,20,purchase,835,0,0
0,46.23,11,transfer,582,0,0
0,23.54,9,purchase,1377,0,0
0,21.78,7,purchase,565,0,0
0,87.72,19,transfer,1698,0,0
1,0.48,18,purchase,1441,0,0
0,79.96,6,payment,1629,0,0
0,42.37,13,transfer,1687,0,0
0,213.79,3,payment,1594,0,0
0,44.51,0,purchase,196,0,0
0,2.85,7,cash_withdrawal,325,0,0
0,2.6,4,transfer,482,0,0
0,107.34,7,cash_withdrawal,208,0,0
0,92.01,7,cash_withdrawal,936,0,0
0,21.22,20,cash_withdrawal,1327,0,0
0,48.12,23,cash_withdrawal,1323,0,0
0,33.63,6,payment,957,0,0
1,170.81,18,transfer,426,0,0
0,149.75,3,payment,1086,0,0
0,206.26,22,purchase,1219,0,0
0,100.66,19,transfer,567,0,0
0,120.15,5,transfer,1387,0,0
0,12.25,11,payment,1585,0,0
0,88.89,17,purchase,618,0,0
0,61.7,11,cash_withdrawal,945,0,0
0,164.55,17,purchase,1102,0,0
0,42.35,2,payment,887,0,0
0,4.45,9,payment,929,0,0
0,45.49,6,payment,284,0,0
0,58.01,2,cash_withdrawal,1081,0,0
0,12.44,18,transfer,681,0,0
0,25.05,12,purchase,376,0,0
0,45.63,3,purchase,376,0,0
1,23.43,9,cash_withdrawal,1743,0,0
0,23.5,5,payment,772,0,0
0,7.14,0,purchase,788,0,0
0,141.3,5,transfer,373,0,0
0,69.41,7,purchase,857,0,0
0,0.06,14,payment,1699,0,0
0,72.54,7,purchase,244,0,0
1,67.31,21,payment,762,0,0
0,0.49,5,transfer,1063,0,0
0,23.07,18,cash_withdrawal,1333,0,0
0,46.67,13,payment,633,0,0
0,30.14,1,payment,86,0,0
0,75.25,6,purchase,99,0,0
0,27.71,7,cash_withdrawal,374,0,0
0,8.35,9,payment,758,0,0
0,187.36,12,purchase,1519,0,0
0,13.86,21,transfer,1232,0,0
0,63.24,20,cash_withdrawal,625,0,0
0,7.72,19,purchase,983,0,0
0,19.95,0,cash_withdrawal,83,0,0
0,29.17,8,payment,1601,0,0
0,10.67,9,purchase,1,0,0
0,29.89,19,transfer,437,0,0
0,8.55,1,transfer,686,0,0
0,40.94,19,purchase,250,0,0
0,54.49,10,purchase,410,0,0
0,3.22,4,cash_withdrawal,738,0,0
0,102.45,17,purchase,1410,0,0
0,10.24,6,cash_withdrawal,1820,0,0
0,12.77,2,payment,1108,0,0
0,54.14,15,purchase,490,0,0
1,31.63,14,payment,239,0,0
0,34.6,7,transfer,923,0,0
1,6.86,19,cash_withdrawal,540,0,0
0,81.93,4,cash_withdrawal,380,0,0
0,47.99,2,transfer,799,0,0
0,7.27,4,payment,943,0,0
1,23.42,8,cash_withdrawal,1415,0,0
0,83.14,15,transfer,1352,0,0
0,42.01,13,transfer,1504,0,0
0,5.75,17,transfer,1328,0,0
0,23.32,6,purchase,1306,0,0
0,13.9,14,payment,695,0,1
0,36.44,7,transfer,1369,0,0
0,92.69,2,payment,135,0,0
0,28.66,10,cash_withdrawal,1492,0,0
0,28.4,19,purchase,361,0,0
0,117.88,17,transfer,569,0,0
0,42.92,14,transfer,1139,0,0
0,41.76,9,transfer,186,0,0
0,15.18,2,cash_withdrawal,478,0,0
0,46.79,14,purchase,888,0,0
1,42.89,22,payment,1,0,0
0,25.28,5,payment,850,0,0
0,233.86,10,payment,968,0,0
0,106.81,10,payment,541,0,0
0,69.23,18,payment,1768,0,0
0,38.54,22,payment,1686,0,0
0,31.0,2,payment,992,0,0
0,10.22,12,purchase,1448,0,0
0,18.25,21,purchase,702,0,0
0,74.35,7,cash_withdrawal,270,0,0
0,30.23,20,transfer,1784,0,0
0,106.97,10,purchase,898,0,0
0,8.0,10,transfer,419,0,0
0,35.5,12,cash_withdrawal,1351,0,0
0,52.06,2,purchase,195,0,0
0,36.37,5,cash_withdrawal,255,0,0
1,110.01,23,purchase,79,0,0
1,228.12,9,purchase,1122,0,0
0,6.16,18,payment,1174,0,0
0,6.96,11,transfer,786,0,0
0,6.98,13,cash_withdrawal,814,0,0
0,57.16,10,payment,447,0,0
0,23.31,20,purchase,123,0,0
0,66.08,9,purchase,1634,0,0
1,26.0,2,cash_withdrawal,676,0,0
0,49.39,12,transfer,1582,0,0
0,73.45,17,cash_withdrawal,359,0,0
0,39.73,12,purchase,239,0,0
0,38.77,23,payment,1766,0,0
0,4.62,13,cash_withdrawal,805,0,0
0,26.45,13,payment,1780,0,0
0,39.46,6,transfer,1554,0,0
0,30.99,11,transfer,683,0,0
0,115.52,3,payment,669,0,0
0,118.51,15,transfer,204,0,0
0,86.28,18,payment,1682,0,0
0,23.52,9,payment,143,0,0
1,63.17,15,payment,187,0,0
0,25.15,4,transfer,1512,0,0
0,13.24,15,payment,122,0,0
0,21.0,0,transfer,1374,0,0
0,3.68,4,payment,1124,0,0
0,20.16,12,payment,284,0,0
0,30.88,12,transfer,949,0,0
0,155.59,2,payment,527,0,0
0,18.8,16,payment,384,0,0
0,116.37,18,transfer,1579,0,0
0,12.99,4,purchase,898,0,0
0,10.6,4,cash_withdrawal,187,0,0
0,36.59,14,transfer,1032,0,0
0,55.82,9,payment,624,0,0
0,2.27,11,cash_withdrawal,545,0,0
0,12.49,23,cash_withdrawal,1443,0,0
0,30.41,10,payment,914,0,0
0,20.1,0,payment,90,0,0
0,62.35,22,purchase,496,0,0
0,35.79,20,payment,1685,0,0
0,8.74,2,cash_withdrawal,960,0,0
0,112.44,3,payment,1748,0,0
0,17.33,18,cash_withdrawal,116,0,0
0,65.68,23,transfer,685,0,0
0,75.69,19,transfer,1044,0,0
0,165.06,2,cash_withdrawal,132,0,0
0,34.51,17,transfer,1316,0,0
0,47.83,2,purchase,1378,0,0
0,20.39,6,cash_withdrawal,1261,0,0
0,56.69,21,cash_withdrawal,1613,0,0
0,31.12,20,payment,223,0,0
0,28.78,23,purchase,436,0,0
0,96.71,0,payment,1662,0,0
0,2.57,18,purchase,1063,0,0
0,106.84,17,purchase,327,0,0
0,95.55,1,purchase,1233,0,0
0,35.3,11,cash_withdrawal,106,0,0
0,33.69,16,transfer,652,0,0
0,22.46,20,transfer,1273,0,0
0,257.27,20,payment,567,0,0
0,5.89,2,payment,630,0,0
0,44.61,11,transfer,688,0,0
0,57.24,11,transfer,1378,0,0
0,136.16,5,purchase,470,0,0
0,75.75,9,payment,725,0,0
0,51.62,21,payment,265,0,0
0,6.21,5,payment,1676,0,0
0,23.4,13,payment,1488,0,0
0,7.47,1,transfer,837,0,0
0,106.52,10,transfer,851,0,0
0,69.24,14,cash_withdrawal,1465,0,0
0,70.85,7,cash_withdrawal,1308,0,0
0,52.81,21,transfer,785,0,0
0,35.37,12,purchase,534,0,0
0,8.12,18,transfer,369,0,0
0,20.0,9,purchase,699,0,0
0,7.36,8,payment,1743,0,0
0,64.53,17,cash_withdrawal,1683,0,0
0,8.73,6,purchase,1519,0,0
0,60.55,2,payment,946,0,0
0,58.92,11,transfer,154,0,0
0,30.74,14,cash_withdrawal,620,0,0
0,7.26,21,transfer,316,0,0
0,18.9,20,payment,1324,0,0
0,19.29,12,payment,1464,0,0
0,60.26,5,transfer,811,0,0
0,6.04,7,payment,151,0,0
0,88.32,13,payment,1430,0,0
0,71.57,2,purchase,175,0,0
0,10.31,15,transfer,1079,0,0
0,63.5,17,transfer,779,0,0
0,55.21,23,cash_withdrawal,1335,0,0
0,68.94,16,purchase,154,0,0
0,10.47,17,purchase,1524,0,0
0,8.57,9,payment,501,0,0
0,13.49,16,cash_withdrawal,1214,0,0
0,22.78,15,cash_withdrawal,506,0,0
0,78.91,20,purchase,149,0,0
0,66.96,23,cash_withdrawal,8,0,0
0,129.82,1,purchase,1684,0,0
0,3.02,19,cash_withdrawal,1709,0,0
0,0.58,3,purchase,593,0,1
0,60.06,10,purchase,591,0,0
0,16.38,6,payment,469,0,0
0,20.33,16,payment,321,0,0
0,39.57,18,cash_withdrawal,572,0,0
0,5.4,5,payment,451,0,0
0,51.46,9,transfer,1631,0,0
0,19.66,20,transfer,128,0,0
0,50.08,3,cash_withdrawal,1658,0,0
0,89.79,0,purchase,1311,0,0
0,9.38,6,payment,853,0,0
0,133.59,20,cash_withdrawal,87,0,0
0,37.82,15,transfer,1105,0,0
0,128.15,16,purchase,534,0,0
0,11.64,23,payment,1276,0,0
1,46.39,4,purchase,190,0,0
0,25.87,21,purchase,824,0,1
0,74.41,22,payment,1622,0,0
1,46.56,9,payment,1508,0,0
1,34.11,6,transfer,379,0,0
0,122.08,12,transfer,456,0,0
0,23.67,6,purchase,1032,0,0
0,12.42,14,purchase,318,0,0
1,46.84,16,transfer,334,0,0
0,48.91,22,transfer,230,0,0
0,28.91,2,purchase,664,0,0
0,33.34,4,cash_withdrawal,508,0,0
0,160.39,9,cash_withdrawal,790,0,0
0,65.97,4,cash_withdrawal,1551,0,0
0,5.86,23,payment,1499,0,0
0,11.92,6,transfer,924,0,0
0,185.61,6,cash_withdrawal,1430,0,0
0,64.82,21,cash_withdrawal,1311,0,0
0,123.28,22,transfer,969,0,0
0,18.11,13,payment,760,0,0
0,67.71,22,cash_withdrawal,1791,0,0
0,62.59,14,payment,446,0,0
0,17.46,4,payment,1367,0,0
0,40.02,4,purchase,325,0,0
0,49.36,3,transfer,877,0,0
0,32.81,19,purchase,167,0,1
0,87.77,20,cash_withdrawal,1617,0,0
0,89.45,8,purchase,1320,0,0
0,95.06,11,transfer,581,0,0
0,81.34,15,payment,1207,0,0
0,33.48,21,payment,839,0,0
0,24.02,7,cash_withdrawal,1600,0,0
0,89.0,8,transfer,1800,0,0
0,33.69,11,payment,1110,0,0
0,14.14,19,cash_withdrawal,1580,0,0
0,35.4,6,transfer,806,0,0
0,7.65,20,transfer,1173,0,0
0,58.82,3,purchase,772,0,0
0,20.47,22,payment,928,0,0
0,15.1,2,transfer,861,0,0
0,156.76,0,payment,956,0,0
0,75.0,6,payment,59,0,0
0,77.34,8,transfer,606,0,0
0,48.87,1,payment,5,0,0
0,91.37,6,purchase,83,0,0
0,71.18,9,cash_withdrawal,840,0,0
0,45.66,1,cash_withdrawal,1407,0,0
0,162.37,12,transfer,549,0,0
0,10.63,2,purchase,1503,0,0
0,143.57,12,cash_withdrawal,1051,0,0
0,25.66,9,purchase,525,0,0
0,37.58,11,transfer,1002,0,0
0,6.55,2,purchase,1601,0,0
0,38.84,19,transfer,414,0,0
0,47.24,5,cash_withdrawal,715,0,0
0,303.78,2,cash_withdrawal,180,0,0
0,184.83,1,cash_withdrawal,1488,0,0
0,169.66,22,cash_withdrawal,783,0,0
0,21.42,21,payment,901,0,0
0,237.03,13,purchase,527,0,0
0,30.39,14,purchase,1,0,0
0,95.47,17,purchase,271,0,0
0,12.19,18,transfer,484,0,0
0,35.24,21,cash_withdrawal,956,0,0
0,169.09,9,cash_withdrawal,1072,0,0
0,146.9,19,payment,694,0,0
0,57.56,16,payment,1207,1,0
0,79.93,16,cash_withdrawal,840,0,0
0,9.71,18,purchase,373,0,0
0,63.95,23,purchase,1750,0,0
0,48.12,3,cash_withdrawal,539,0,0
0,4.8,10,transfer,1531,0,0
0,6.0,16,purchase,1762,0,0
0,5.74,23,cash_withdrawal,670,0,0
0,64.43,9,cash_withdrawal,1530,0,0
0,7.64,21,payment,572,0,0
0,31.53,16,payment,66,0,0
0,22.08,11,cash_withdrawal,1710,0,0
0,39.98,9,transfer,52,0,0
0,61.29,9,cash_withdrawal,470,0,0
0,57.72,5,purchase,243,0,0
0,36.23,16,transfer,337,0,0
0,31.21,18,transfer,756,0,0
0,25.36,1,payment,1145,0,0
1,98.99,3,cash_withdrawal,554,0,0
0,20.09,17,payment,1720,0,0
0,15.01,20,purchase,1069,0,0
0,68.0,3,payment,52,0,0
0,22.3,5,purchase,1175,0,0
0,93.87,13,cash_withdrawal,413,0,0
0,19.87,6,cash_withdrawal,1565,0,0
0,60.52,11,payment,569,0,0
0,2.31,1,payment,1522,0,0
0,24.35,17,payment,1811,0,0
0,21.02,23,purchase,1233,0,0
0,84.83,12,transfer,8,0,0
0,170.65,12,transfer,946,0,0
0,30.89,4,payment,1415,0,0
0,87.1,6,payment,247,0,0
0,60.15,11,cash_withdrawal,1419,0,0
0,171.15,13,payment,1731,0,0
0,83.33,0,cash_withdrawal,834,0,0
0,4.03,23,purchase,1363,0,0
0,62.46,9,purchase,412,0,1
0,38.34,8,purchase,952,0,0
0,0.83,9,purchase,1564,0,0
0,14.47,6,payment,1369,0,0
0,127.4,15,payment,843,0,0
0,130.23,11,cash_withdrawal,1320,0,0
0,80.19,11,payment,235,0,0
0,200.26,18,cash_withdrawal,642,0,0
0,82.14,12,purchase,588,0,0
0,0.51,20,cash_withdrawal,1469,0,0
0,16.97,17,cash_withdrawal,233,0,0
0,1.56,2,payment,742,0,0
0,4.94,6,purchase,997,0,0
0,12.35,0,transfer,310,0,0
0,35.01,2,payment,944,0,0
0,94.04,20,payment,908,0,0
0,99.01,13,transfer,701,0,0
0,47.88,3,purchase,478,0,0
0,131.68,18,transfer,1538,0,0
0,34.66,21,cash_withdrawal,336,0,0
1,109.93,5,transfer,1601,0,0
0,30.26,19,purchase,52,0,0
0,16.23,8,purchase,546,0,0
0,124.09,10,transfer,301,0,0
0,24.55,21,payment,1776,0,0
0,35.0,14,transfer,641,0,0
0,19.94,8,cash_withdrawal,1267,0,0
0,54.36,10,transfer,356,0,0
0,265.23,9,transfer,820,0,0
0,1.29,1,transfer,835,0,0
0,115.05,21,cash_withdrawal,1634,1,0
0,0.2,13,transfer,588,0,0
0,22.65,3,payment,1466,0,0
0,9.23,1,cash_withdrawal,877,0,0
0,70.81,4,payment,731,0,0
0,2.6,13,cash_withdrawal,1637,1,0
0,40.31,14,purchase,1143,0,0
0,17.47,18,purchase,1433,0,0
0,7.17,5,cash_withdrawal,1676,0,0
1,73.88,14,cash_withdrawal,1395,0,0
0,12.26,13,cash_withdrawal,737,0,0
0,12.66,7,purchase,1791,0,0
0,16.08,19,cash_withdrawal,1097,0,0
0,44.19,11,purchase,1473,0,0
0,53.89,3,purchase,824,0,0
0,0.89,20,cash_withdrawal,1495,0,0
0,13.84,5,cash_withdrawal,156,0,0
0,28.19,10,cash_withdrawal,771,0,0
0,20.17,22,purchase,934,0,0
0,107.78,21,transfer,576,0,0
0,77.49,6,cash_withdrawal,1334,0,0
0,49.16,3,transfer,1060,0,0
0,20.63,14,transfer,248,0,0
0,60.31,0,transfer,1452,0,0
0,92.78,8,payment,1068,0,0
0,45.17,22,transfer,453,0,0
0,76.73,19,transfer,1143,0,0
0,69.14,7,purchase,1373,0,0
0,42.4,11,payment,693,0,0
0,18.71,6,purchase,909,0,0
0,68.48,17,purchase,940,1,0
1,11.58,0,transfer,1412,0,0
0,75.59,8,purchase,1094,0,0
0,81.62,6,cash_withdrawal,947,0,0
0,86.34,13,transfer,454,0,0
0,32.02,0,cash_withdrawal,267,0,0
0,10.69,12,transfer,731,0,0
0,5.25,19,transfer,1462,0,0
0,68.0,14,transfer,366,0,0
0,108.69,4,payment,1726,0,0
0,52.61,4,transfer,1792,0,0
0,7.78,13,cash_withdrawal,1211,0,0
0,136.59,13,transfer,1251,0,0
0,225.96,13,transfer,61,0,0
0,28.4,4,purchase,168,0,0
0,45.17,10,transfer,132,0,0
0,75.08,18,transfer,155,0,0
0,66.66,4,transfer,784,0,0
0,171.77,3,transfer,722,0,0
0,6.1,14,transfer,7,0,0
0,43.46,20,transfer,523,0,0
0,58.87,6,payment,1736,1,0
0,110.41,4,cash_withdrawal,251,0,0
0,103.62,14,payment,1600,0,0
0,190.84,13,cash_withdrawal,692,0,0
0,35.88,23,payment,1664,0,0
0,88.82,23,transfer,1286,0,0
